username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre,Duration,Rating,Members,Favorites,Completed,On-Hold,Dropped
freidrichi,20787,8,35655,Male,Black Bullet,TV,Light novel,7.38,258969,2097,92,"Action, Sci-Fi, Mystery, Seinen",28 min. per ep.,Rx - Hentai,148259,13,150183,3124,270
freidrichi,3001,8,35655,Male,Moyashimon,TV,Manga,7.65,22170,1226,1500,"Comedy, School, Supernatural",23 min.,R - 17+ (violence & profanity),13467,9,47981,1935,105
freidrichi,1186,0,35655,Male,Battle Athletess Daiundoukai (TV),TV,Original,7,2178,3558,4647,"Action, Sci-Fi, Adventure, Comedy, Sports, Drama, School, Shounen",10 min.,PG-13 - Teens 13 or older,1663,1,150183,1935,45
alpha69,35860,7,75694,Male,Karakai Jouzu no Takagi-san,TV,Manga,7.94,49525,632,654,"Comedy, Romance, School, Shounen, Slice of Life",24 min. per ep.,PG-13 - Teens 13 or older,529741,5734,718161,712,20955
alpha69,12119,0,75694,Male,Natsu-iro Kiseki,TV,Original,7.04,11401,3419,2043,"School, Slice of Life, Supernatural",5 min.,PG - Children,148259,1,47981,1935,97
DeadlyKizuna,885,0,1237755,Male,Tenshi no Tamago,OVA,Original,7.63,20757,1282,1478,"Fantasy, Dementia, Drama",1 hr. 7 min.,R+ - Mild Nudity,148259,0,150183,1935,41
DeadlyKizuna,9136,7,1237755,Male,Kuroshitsuji II Specials,Special,Manga,7.68,38423,1153,1108,"Fantasy, Supernatural, Comedy, Parody, Shounen",8 min. per ep.,R - 17+ (violence & profanity),8999,8,47981,749,160
DeadlyKizuna,21855,8,1237755,Male,Hanamonogatari,TV,Light novel,8.07,104317,462,398,"Comedy, Mystery, Supernatural",1 hr. 22 min.,PG-13 - Teens 13 or older,145977,155,208333,1935,483
DeadlyKizuna,621,0,1237755,Male,Night Walker: Mayonaka no Tantei,TV,Visual novel,7.05,5150,3379,3299,"Action, Comedy, Horror, Mystery, Vampire",23 min. per ep.,PG-13 - Teens 13 or older,1827,6,718161,766,124
DeadlyKizuna,489,0,1237755,Male,Kamichu!,TV,Original,7.47,12638,1730,1774,"Comedy, Drama, Slice of Life, Supernatural",24 min. per ep.,PG-13 - Teens 13 or older,1730,5,718161,845,116
DeadlyKizuna,6379,0,1237755,Male,Kyou no 5 no 2 (TV): Takarabako,OVA,Unknown,7.14,2601,3043,4426,"Comedy, Ecchi, School, Seinen",23 min. per ep.,R - 17+ (violence & profanity),148259,229,718161,712,1872
DeadlyKizuna,30296,7,1237755,Male,Rakudai Kishi no Cavalry,TV,Light novel,7.75,193030,1000,168,"Action, Romance, Ecchi, Fantasy, School",28 min.,PG-13 - Teens 13 or older,148259,3,150183,1935,75
DeadlyKizuna,653,0,1237755,Male,Galaxy Angel 3,TV,Original,7.4,3103,2011,4275,"Comedy, Sci-Fi",27 min.,PG-13 - Teens 13 or older,19235,18,150183,1935,138
DeadlyKizuna,1350,0,1237755,Male,Parasite Dolls,OVA,Original,6.64,3044,5028,4016,"Action, Sci-Fi, Police, Mecha",24 min. per ep.,R+ - Mild Nudity,73066,284,718161,145,1462
DeadlyKizuna,1931,0,1237755,Male,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Movie,Original,7.26,1495,2563,5584,"Fantasy, Magic, Comedy, Shoujo",6 min. per ep.,PG - Children,148259,14,718161,1680,321
DeadlyKizuna,2705,0,1237755,Male,Bakusou Kyoudai Let&#039;s & Go,TV,Manga,6.87,3195,4023,4607,"Adventure, Cars, Sports, Shounen",46 min. per ep.,PG-13 - Teens 13 or older,148259,1,150183,112,33
DeadlyKizuna,4208,0,1237755,Male,Tetsujin 28-gou (1980),TV,Unknown,7.01,357,3546,8162,"Action, Mecha",3 min.,PG - Children,10142,4,47981,1935,118
DeadlyKizuna,6787,6,1237755,Male,Goulart Knights: Evoked the Beginning Black,OVA,Original,5.87,2917,7642,3865,"Action, Drama, Fantasy, Shoujo, Supernatural",3 min.,PG-13 - Teens 13 or older,1129,0,47981,1935,38
DeadlyKizuna,9712,7,1237755,Male,Maria†Holic Alive,TV,Manga,7.04,20541,3417,1603,"Comedy, Parody, School, Shoujo Ai",24 min.,PG-13 - Teens 13 or older,148259,30,150183,1935,128
DeadlyKizuna,21473,0,1237755,Male,Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,Movie,Game,7.81,20365,862,1746,"Action, Supernatural, Fantasy",25 min. per ep.,G - All Ages,568,2,718161,397,92
DeadlyKizuna,7669,0,1237755,Male,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",OVA,Light novel,7,8678,3550,2978,"Comedy, Fantasy, School",4 min.,G - All Ages,148259,14,44663,1935,128
DeadlyKizuna,2002,8,1237755,Male,Heroic Age,TV,Original,7.63,33704,1271,1069,"Action, Mecha, Military, Sci-Fi, Space",30 min. per ep.,Rx - Hentai,148259,28,150183,112,184
DeadlyKizuna,4280,8,1237755,Male,Kara no Kyoukai 4: Garan no Dou,Movie,Light novel,8,78750,553,657,"Action, Mystery, Supernatural, Thriller",1 hr. 40 min.,PG-13 - Teens 13 or older,148259,222,208333,1935,642
DeadlyKizuna,9127,0,1237755,Male,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,OVA,Unknown,6.96,559,3725,6838,"Action, Comedy, Shounen, Supernatural",6 min. per ep.,PG-13 - Teens 13 or older,148259,1,150183,595,47
DeadlyKizuna,13513,0,1237755,Male,Anima,Movie,Unknown,5.02,645,9020,7831,Music,15 min.,PG-13 - Teens 13 or older,148259,3,150183,1935,42
DeadlyKizuna,19889,0,1237755,Male,Genshiken Nidaime Specials,Special,Unknown,6.92,1668,3835,4881,"Comedy, Parody, Slice of Life",11 min.,PG-13 - Teens 13 or older,148259,8,47981,1935,106
DeadlyKizuna,25015,0,1237755,Male,Kyoukai no Kanata Movie 1: I&#039;ll Be Here - Kako-hen,Movie,Light novel,7.81,29873,860,1246,"Action, Supernatural, Fantasy",47 min.,R+ - Mild Nudity,148259,2,150183,1935,52
DeadlyKizuna,31121,0,1237755,Male,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,ONA,Manga,6.61,8311,5164,2517,"Slice of Life, Comedy",15 min. per ep.,PG-13 - Teens 13 or older,127139,26564,47981,3124,885
DeadlyKizuna,33899,0,1237755,Male,IDOLiSH7,TV,Game,7.62,2050,1297,3338,Music,31 min. per ep.,Rx - Hentai,148259,8,150183,112,145
DeadlyKizuna,10507,0,1237755,Male,Inazuma Eleven Go,TV,Game,7.21,16831,2775,2157,"Shounen, Sports, Super Power",24 min. per ep.,R+ - Mild Nudity,148259,0,718161,71513,89
DeadlyKizuna,15979,6,1237755,Male,Eureka Seven AO: Aratanari Fukaki Ao,ONA,Original,6.22,1047,6679,5257,"Slice of Life, Comedy",3 min. per ep.,R+ - Mild Nudity,2102,2,47981,552,93
DeadlyKizuna,21835,7,1237755,Male,Majin Bone,TV,Game,6.79,1817,4363,4110,Game,26 min. per ep.,R+ - Mild Nudity,148259,29,150183,749,426
DeadlyKizuna,2094,0,1237755,Male,Relic Armor Legaciam,OVA,Unknown,5.7,401,8006,8482,"Action, Mecha, Sci-Fi",43 min.,PG-13 - Teens 13 or older,148259,1,150183,1935,88
DeadlyKizuna,5926,0,1237755,Male,Antique Heart,OVA,Original,5.63,288,8129,8711,"Magic, Mystery, School",1 hr. 39 min.,G - All Ages,148259,7,208333,1935,199
DeadlyKizuna,9423,0,1237755,Male,Koko ni Iru,ONA,Unknown,6.06,231,7204,9461,Slice of Life,24 min.,G - All Ages,148259,1,150183,1935,56
DeadlyKizuna,17113,6,1237755,Male,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,Movie,Manga,7.04,424,3403,8149,"Adventure, Comedy, Seinen",16 min.,G - All Ages,6208,3,208333,1935,92
DeadlyKizuna,28835,6,1237755,Male,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,TV,Original,7,825,3583,6250,"Parody, School, Slice of Life",30 min. per ep.,Rx - Hentai,148259,161,150183,3124,340
Mizilla,9926,0,328106,Female,Sekaiichi Hatsukoi,TV,Manga,8.07,69250,469,701,"Comedy, Drama, Romance, Shounen Ai",1 hr. 42 min.,G - All Ages,148259,54,208333,1935,260
Mizilla,3840,0,328106,Female,Crystal Blaze,TV,Original,6.2,4076,6747,3259,"Action, Sci-Fi",30 min. per ep.,G - All Ages,148259,2,718161,3813,131
keikyo142,27891,6,1334867,Female,Sword Art Online II: Debriefing,Special,Light novel,6.63,31111,5079,1413,"Action, Adventure, Fantasy, Game",5 min. per ep.,PG-13 - Teens 13 or older,1389,7,718161,200,102
ScythePT,350,2,121173,Male,Ojamajo Doremi,TV,Original,7.2,11909,2819,2296,"Comedy, Magic",9 min.,PG-13 - Teens 13 or older,148259,11,47981,1935,128
Lksferrari,23273,9,4604227,Male,Shigatsu wa Kimi no Uso,TV,Manga,8.88,413527,21,37,"Drama, Music, Romance, School, Shounen",11 min. per ep.,PG - Children,148259,1,718161,71513,65
Pitas,10087,10,153248,Male,Fate/Zero,TV,Novel,8.44,374576,139,43,"Action, Supernatural, Magic, Fantasy",8 min. per ep.,PG - Children,148259,0,718161,71513,69
shiho92,392,8,124534,Female,Yuu☆Yuu☆Hakusho,TV,Manga,8.48,135610,114,246,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",15 min.,PG - Children,148259,1,150183,1935,41
shiho92,25537,8,124534,Female,Fate/stay night Movie: Heaven&#039;s Feel - I. Presage Flower,Movie,Visual novel,8.47,11235,118,853,"Action, Fantasy, Magic, Supernatural",3 min. per ep.,PG-13 - Teens 13 or older,148259,89,47981,408,665
okato,323,0,401814,Female,Mousou Dairinin,TV,Original,7.73,76944,1047,419,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",1 min. per ep.,G - All Ages,148259,6,1273,145,52
okato,25649,9,401814,Female,Junjou Romantica 3,TV,Manga,8.09,28824,447,1370,"Comedy, Drama, Romance, Shounen Ai",30 min.,G - All Ages,1221,0,150183,1935,39
okato,30375,0,401814,Female,Starmyu,TV,Original,7.08,10307,3285,2156,"Music, School, Slice of Life",38 min.,R - 17+ (violence & profanity),148259,2,208333,1935,1386
ShaunxD,3470,8,2654503,Male,Special A,TV,Manga,7.72,113131,1071,339,"Comedy, Romance, School, Shoujo",24 min. per ep.,R+ - Mild Nudity,263615,759,718161,11901,30074
ShaunxD,30694,0,2654503,Male,Dragon Ball Super,TV,Manga,7.78,102780,922,278,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",5 min. per ep.,G - All Ages,148259,143,1273,860,225
#NAME?,19,7,101163,Male,Monster,TV,Manga,8.69,118856,49,152,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",25 min. per ep.,PG - Children,3441,12,718161,202,553
#NAME?,207,0,101163,Male,Lodoss-tou Senki,OVA,Novel,7.52,15085,1576,1899,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",23 min. per ep.,PG - Children,2095,2,718161,200,151
Kalevil,18495,0,335271,Male,Kitakubu Katsudou Kiroku,TV,Manga,6.82,11578,4242,1922,"Comedy, School, Slice of Life",24 min. per ep.,PG-13 - Teens 13 or older,223345,624,718161,145,12614
Kalevil,15315,10,335271,Male,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,TV,Light novel,7.79,169236,906,199,"Action, Comedy, Fantasy, Supernatural",18 min.,G - All Ages,148259,1,150183,1935,51
Kalevil,24455,0,335271,Male,Madan no Ou to Vanadis,TV,Light novel,7.31,89462,2396,466,"Adventure, Ecchi, Fantasy, Harem, Romance",1 hr. 30 min.,G - All Ages,148259,1,208333,1935,396
DinosA,33,0,360511,Male,Kenpuu Denki Berserk,TV,Manga,8.45,153890,132,210,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",1 hr. 27 min.,G - All Ages,148259,1,208333,1935,45
DinosA,14719,0,360511,Male,JoJo no Kimyou na Bouken (TV),TV,Manga,8.41,187286,159,166,"Action, Adventure, Supernatural, Vampire, Shounen",9 min.,G - All Ages,148259,0,208333,1935,1386
DinosA,9760,0,360511,Male,Hoshi wo Ou Kodomo,Movie,Original,7.72,51766,1062,773,"Adventure, Romance, Fantasy",20 min. per ep.,G - All Ages,508,2,718161,1207,76
DinosA,28623,7,360511,Male,Koutetsujou no Kabaneri,TV,Original,7.31,206707,2392,131,"Action, Drama, Fantasy, Horror",7 min. per ep.,G - All Ages,148259,1,47981,408,45
DinosA,20047,7,360511,Male,Sakura Trick,TV,4-koma manga,7.15,67365,3008,567,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai",5 min. per ep.,G - All Ages,148259,0,718161,766,85
DinosA,11793,9,360511,Male,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",Special,Original,7.43,2861,1910,4425,"Comedy, Drama, Slice of Life",1 hr. 11 min.,G - All Ages,220,0,47981,1935,40
DinosA,11227,0,360511,Male,Rinne no Lagrange,TV,Original,6.99,18317,3615,1570,"Action, Sci-Fi, Comedy, Mecha",5 min. per ep.,G - All Ages,2556,3,718161,700,312
AustinDxD,18097,0,3474781,Male,Inazuma Eleven Go: Galaxy,TV,Game,6.98,8354,3641,2988,"Shounen, Sports, Super Power",1 hr. 10 min.,G - All Ages,148259,1,208333,1935,77
KurisuK,14227,8,4614203,Male,Tonari no Kaibutsu-kun,TV,Manga,7.71,281448,1093,88,"Slice of Life, Comedy, Romance, School, Shoujo",30 min. per ep.,Unknown,148259,1,150183,749,55
KurisuK,18095,0,4614203,Male,Nourin,TV,Light novel,6.94,44303,3786,866,"Comedy, Parody, Romance, Ecchi, School",30 min. per ep.,Rx - Hentai,148259,6,150183,112,175
Jackles,268,7,3199563,Male,Golden Boy,OVA,Manga,8.04,90852,502,518,"Adventure, Comedy, Ecchi",3 min.,G - All Ages,2578,3,44663,1935,33
Jackles,6547,4,3199563,Male,Angel Beats!,TV,Original,8.31,641851,227,7,"Action, Comedy, Drama, School, Supernatural",4 min.,PG-13 - Teens 13 or older,3341,6,208333,1935,77
Ultra_K,136,0,111387,Male,Hunter x Hunter,TV,Manga,8.47,115140,118,310,"Action, Adventure, Shounen, Super Power",30 min.,PG-13 - Teens 13 or older,148259,129,150183,1935,388
Ultra_K,5040,0,111387,Male,One Outs,TV,Manga,8.4,58908,167,743,"Sports, Psychological, Seinen",24 min. per ep.,PG-13 - Teens 13 or older,1591773,46425,718161,712,38209
shootdatpancake,28223,9,302029,Male,Death Parade,TV,Original,8.27,371287,262,47,"Game, Mystery, Psychological, Drama, Thriller",16 min.,PG-13 - Teens 13 or older,148259,5152,47981,1935,46
shootdatpancake,5045,7,302029,Male,Kamen no Maid Guy OVA,OVA,Unknown,6.92,4107,3841,4117,"Action, Comedy, Ecchi",1 hr. 10 min.,G - All Ages,148259,4,47981,1935,45
shootdatpancake,3225,8,302029,Male,Minami-ke Okawari,TV,Manga,7.4,32246,2031,1402,"Comedy, School, Slice of Life",20 min.,PG - Children,5632,1,47981,1935,1234
shootdatpancake,16353,0,302029,Male,Love Lab,TV,Manga,7.44,46120,1854,781,"Comedy, Romance, School",25 min. per ep.,PG-13 - Teens 13 or older,148259,0,150183,3124,45
shootdatpancake,17269,8,302029,Male,Captain Herlock,Movie,Manga,7.49,21394,1657,1921,"Action, Sci-Fi, Space, Drama",28 min. per ep.,Rx - Hentai,148259,14,150183,749,292
shootdatpancake,18619,0,302029,Male,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,OVA,Original,7.76,13530,969,2438,"Military, Sports, School",4 min. per ep.,R - 17+ (violence & profanity),6341,194,718161,1746,463
timarques,16067,0,3487745,Male,Nagi no Asukara,TV,Original,8.24,132252,280,195,"Drama, Fantasy, Romance",3 min.,PG-13 - Teens 13 or older,148259,9,47981,1935,33
timarques,17777,5,3487745,Male,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",TV,Manga,6.41,45989,5975,889,"Comedy, Ecchi, Romance, Shounen, Supernatural",27 min.,PG-13 - Teens 13 or older,148259,10,47981,1935,67
timarques,23121,6,3487745,Male,Jinsei,TV,Light novel,6.55,17199,5409,1550,"Comedy, School, Slice of Life",22 min.,G - All Ages,376,2,1273,1935,37
Ju-kun143,2167,8,1471493,Male,Clannad,TV,Visual novel,8.21,423019,298,31,"Slice of Life, Comedy, Romance, Supernatural, School, Drama",5 min. per ep.,PG-13 - Teens 13 or older,974,1,718161,145,1920
Ju-kun143,508,7,1471493,Male,Tottoko Hamtarou,TV,Manga,7.02,13465,3513,1917,"Adventure, Comedy, Kids",28 min. per ep.,PG-13 - Teens 13 or older,75116,121,150183,3124,1123
Shaliel,4896,0,1215811,Male,Umineko no Naku Koro ni,TV,Visual novel,7.28,66053,2508,548,"Mystery, Horror, Psychological, Supernatural",24 min. per ep.,R - 17+ (violence & profanity),349653,1588,718161,145,5134
Shaliel,1894,0,1215811,Male,Yu☆Gi☆Oh!: Hikari no Pyramid,Movie,Manga,6.67,31179,4916,1615,"Adventure, Comedy, Fantasy, Game",24 min. per ep.,PG-13 - Teens 13 or older,65009,181,718161,145,2669
Shaliel,5205,0,1215811,Male,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),Movie,Light novel,8.52,66674,94,707,"Action, Mystery, Supernatural, Romance, Thriller",30 min. per ep.,PG-13 - Teens 13 or older,148259,0,150183,749,49
iiTenzy,12355,0,4546977,Male,Ookami Kodomo no Ame to Yuki,Movie,Original,8.77,204744,34,148,"Slice of Life, Fantasy",22 min.,PG-13 - Teens 13 or older,416,0,47981,1935,79
iiTenzy,527,7,4546977,Male,Pokemon,TV,Game,7.42,171170,1946,214,"Action, Adventure, Comedy, Kids, Fantasy",23 min.,PG-13 - Teens 13 or older,148259,11,47981,1935,105
iiTenzy,28907,8,4546977,Male,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,Novel,7.89,210578,715,137,"Action, Military, Adventure, Fantasy",13 min. per ep.,PG-13 - Teens 13 or older,148259,203,718161,71513,5903
iiTenzy,34102,0,4546977,Male,Sakurada Reset,TV,Light novel,7.39,17619,2086,1044,"Mystery, Super Power, Supernatural, School",24 min. per ep.,G - All Ages,148259,3,718161,1751,57
BlackKi,10863,9,335094,Male,Steins;Gate: Oukoubakko no Poriomania,Special,Visual novel,8.44,144391,146,328,"Sci-Fi, Comedy, Thriller",24 min. per ep.,G - All Ages,148259,1044,718161,2628,2969
Higurashi-Z,1686,6,1280903,Male,Bleach Movie 1: Memories of Nobody,Movie,Manga,7.55,116685,1485,455,"Action, Adventure, Super Power",23 min.,R - 17+ (violence & profanity),148259,3,47981,1935,111
Higurashi-Z,1559,6,1280903,Male,Shijou Saikyou no Deshi Kenichi,TV,Manga,8.22,93353,293,475,"Action, Comedy, Martial Arts, School, Shounen",30 min. per ep.,Rx - Hentai,148259,196,150183,3124,448
Higurashi-Z,6864,8,1280903,Male,xxxHOLiC Rou,OVA,Unknown,8.3,21263,242,1674,"Mystery, Supernatural",2 min.,G - All Ages,15537,73,47981,1935,27
Tenry,34566,0,5458791,Male,Boruto: Naruto Next Generations,TV,Manga,7.03,76594,3444,350,"Action, Adventure, Martial Arts, Shounen, Super Power",1 hr. 38 min.,G - All Ages,257,0,150183,1935,41
GeoMetaphose,4134,8,5722593,Female,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",Special,Unknown,7.26,20787,2578,1771,Comedy,50 min. per ep.,R - 17+ (violence & profanity),442694,9798,718161,145,13031
GeoMetaphose,32995,7,5722593,Female,Yuri!!! on Ice,TV,Original,8.18,162142,339,238,"Comedy, Sports",2 min. per ep.,G - All Ages,148259,9,718161,2628,326
GeoMetaphose,1172,8,5722593,Female,Slayers Try,TV,Light novel,7.91,21799,689,1836,"Adventure, Comedy, Demons, Magic, Fantasy, Shounen",3 min.,G - All Ages,148259,1,47981,1935,32
GeoMetaphose,17643,0,5722593,Female,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,OVA,Visual novel,7.45,10048,1814,2653,"Slice of Life, Comedy, School",23 min. per ep.,G - All Ages,148259,17,718161,71513,528
Raziix07,4063,7,4959452,Male,Sekirei,TV,Manga,7.32,128594,2359,291,"Action, Comedy, Ecchi, Harem, Super Power",1 hr. 50 min.,R+ - Mild Nudity,60211,156,208333,1935,314
Raziix07,28677,8,4959452,Male,Yamada-kun to 7-nin no Majo (TV),TV,Manga,7.84,178947,821,190,"Harem, Mystery, Comedy, Supernatural, Romance, School, Shounen",30 min.,G - All Ages,2695,7,47981,1935,52
Dreamlander,5042,0,69796,Male,Kiss x Sis,OVA,Manga,7.19,87038,2849,471,"Comedy, Ecchi, Harem, Romance, School, Seinen",30 min.,Rx - Hentai,148259,4,150183,1935,115
Dreamlander,1691,0,69796,Male,Kaze no Stigma,TV,Light novel,7.44,144743,1851,254,"Action, Magic, Romance, Fantasy, Shounen",1 hr. 1 min.,R - 17+ (violence & profanity),38242,58,208333,1935,44
Dreamlander,2403,3,69796,Male,Kodomo no Jikan (TV),TV,Manga,7.03,38069,3462,1054,"Comedy, Drama, Ecchi, School",25 min. per ep.,G - All Ages,148259,2,718161,413,96
Dreamlander,854,0,69796,Male,Soul Link,TV,Visual novel,6.21,6456,6733,2917,"Action, Adventure, Space, Comedy, Romance, Military, Sci-Fi",3 min.,G - All Ages,148259,2,47981,1935,482
ThermalDrain,15037,8,4297901,Male,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,OVA,Visual novel,7,108501,3561,424,"Mystery, Horror, Supernatural",24 min. per ep.,G - All Ages,148259,4,718161,7158,102
ThermalDrain,21881,6,4297901,Male,Sword Art Online II,TV,Light novel,7.2,531486,2827,17,"Action, Game, Adventure, Romance, Fantasy",24 min.,Unknown,354,2,208333,1935,175
alisj99,2025,0,178493,Male,Darker than Black: Kuro no Keiyakusha,TV,Original,8.21,285107,299,61,"Action, Sci-Fi, Mystery, Super Power",24 min. per ep.,R+ - Mild Nudity,45659,91,718161,145,1822
Willian_Alves,12355,8,5972876,Male,Ookami Kodomo no Ame to Yuki,Movie,Original,8.77,204744,34,148,"Slice of Life, Fantasy",24 min. per ep.,PG-13 - Teens 13 or older,60553,193,718161,145,7887
Nayami-Chan,68,9,235679,Female,Black Cat,TV,Manga,7.49,89185,1656,430,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",30 min. per ep.,Rx - Hentai,148259,23,150183,112,287
Nayami-Chan,2795,0,235679,Female,Dragonaut: The Resonance,TV,Original,6.76,24066,4491,1452,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",23 min. per ep.,PG-13 - Teens 13 or older,1123,2,718161,9815,84
Nayami-Chan,3086,9,235679,Female,Strait Jacket,OVA,Light novel,6.91,10837,3886,2621,"Action, Fantasy, Sci-Fi",1 hr. 32 min.,PG-13 - Teens 13 or older,125403,126,208333,1935,451
necckko,8841,7,350614,Male,Kore wa Zombie Desu ka?,TV,Light novel,7.59,219159,1384,129,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",1 min.,G - All Ages,148259,0,150183,1935,40
necckko,30015,10,350614,Male,ReLIFE,TV,Web manga,8.14,218273,387,126,"Slice of Life, Romance, School",24 min. per ep.,PG-13 - Teens 13 or older,42810,53,718161,145,4510
necckko,7148,5,350614,Male,Ladies versus Butlers!,TV,Light novel,6.81,64808,4278,684,"Harem, Comedy, Romance, Ecchi, School",15 min.,G - All Ages,2115,4,208333,1935,64
necckko,3221,7,350614,Male,Shakugan no Shana Movie Special,Special,Unknown,7.22,9783,2746,2609,"Adventure, Comedy, Fantasy, Parody",4 min.,G - All Ages,5886,7,208333,1935,60
necckko,8599,5,350614,Male,Mayoi Neko Overrun! Specials,Special,Unknown,6.81,6071,4281,3243,"Comedy, Ecchi",8 min. per ep.,PG-13 - Teens 13 or older,4021,63,47981,749,62
necckko,11701,9,350614,Male,Another: The Other - Inga,OVA,Novel,7.45,68824,1795,780,"Horror, Mystery, Thriller",2 min. per ep.,PG - Children,148259,0,718161,712,128
